11624602487,4007124571,338.11
11624602427,4007124686,338.11
11624602368,4007124801,338.11
11624602310,4007124916,338.11
11624602250,4007125031,338.12
11624602192,4007125145,338.12
11624602133,4007125260,338.12
11624602074,4007125374,338.12
11624602015,4007125488,338.12
11624601957,4007125602,338.12
11624601898,4007125717,338.12
11624601840,4007125831,338.12
11624601781,4007125945,338.12
11624601724,4007126058,338.12
11624601664,4007126172,338.12
11624601606,4007126286,338.12
11624601547,4007126400,338.12
11624601489,4007126513,338.12
11624601431,4007126626,338.12
11624601373,4007126740,338.12
11624601315,4007126853,338.12
11624601257,4007126966,338.12
11624601198,4007127079,338.12
11624601141,4007127192,338.12
11624601082,4007127305,338.12
11624601025,4007127418,338.12
11624600968,4007127531,338.12
11624600909,4007127643,338.12
11624600852,4007127756,338.12
11624600794,4007127868,338.12
11624600736,4007127981,338.12
11624600679,4007128093,338.12
11624600621,4007128205,338.12
11624600564,4007128317,338.12
11624600506,4007128429,338.12
11624600450,4007128541,338.12
11624600392,4007128653,338.11
11624600335,4007128764,338.11
11624600277,4007128876,338.11
11624600220,4007128987,338.11
11624600164,4007129098,338.11
11624600106,4007129209,338.12
11624600049,4007129321,338.12
11624599992,4007129431,338.12
11624599935,4007129542,338.12
11624599879,4007129653,338.11
11624599822,4007129764,338.11
11624599765,4007129874,338.11
11624599709,4007129985,338.11
11624599653,4007130095,338.11
11624599596,4007130205,338.11
